Time,Fx,Fy,Fz,Tx,Ty,Tz,
36.7,-50.74564,-5.070162,289.8002,3.386208,-13.03231,9.90404, 
36.8,-31.54446,-14.21142,265.4688,4.296291,-12.71932,14.67059, 
36.9,-68.6509,7.606125,207.5541,1.384049,-27.24583,11.3374, 
37,-71.02618,7.16005,209.112,2.119407,-29.34072,9.018628, 
37.1,-68.62005,7.091775,203.6138,2.055558,-28.87846,9.83363, 
37.2,-63.88823,9.50785,204.6977,1.758098,-27.85368,9.600581, 
37.3,-66.01085,7.231062,204.9536,2.21147,-28.50937,9.671074, 
37.4,-67.49496,7.7635,205.2008,1.954144,-28.56649,9.640738, 
37.5,-67.12486,7.405375,206.2641,2.007461,-28.33726,9.739648, 
37.6,-66.94633,7.915688,205.6034,1.857469,-28.18844,9.908954, 
37.7,-67.04135,25.67849,153.0064,0.004698,-32.3521,7.875931, 
37.8,-62.16296,34.52309,120.9522,-0.81082,-32.65722,7.79247, 
37.9,-59.76733,23.67644,131.6223,0.990005,-30.19369,8.089987, 
38,-67.81119,11.18646,214.5459,2.639946,-24.53291,5.809651, 
38.1,-69.10851,4.787238,284.4717,3.812797,-22.46419,8.308886, 
38.2,-72.84792,3.128862,285.2271,3.892155,-21.09465,9.914962, 
38.3,-48.97995,15.10822,243.1467,2.429107,-21.7245,8.319893, 
38.4,-52.06141,17.17632,199.5663,2.185202,-25.64521,7.428873, 
38.5,-57.852,7.9234,209.6895,3.409745,-23.86627,10.70043, 
38.6,-66.48494,5.841675,205.7554,3.498131,-26.07691,10.56606, 
38.7,-63.36775,14.68631,201.3481,2.537914,-26.95631,10.5308, 
38.8,-59.74774,6.49585,202.0362,2.858993,-24.42574,10.6457, 
38.9,-67.14317,9.8689,201.8779,2.321099,-25.70171,10.55414, 
39,-64.44526,13.4313,203.0477,1.623802,-25.97985,10.70094, 
39.1,-64.88728,13.70069,205.8964,1.728462,-25.70058,10.76954, 
39.2,-62.34402,14.23417,200.3622,1.803205,-25.34329,10.58684, 
39.3,-63.14457,6.70895,208.0628,2.098072,-24.82449,12.12645, 
39.4,-64.93813,11.65853,203.748,2.170043,-26.10637,10.72276, 
39.5,-66.08363,13.89017,204.0069,1.407331,-26.55573,10.7119, 
39.6,-73.67395,12.99915,201.2015,1.523216,-26.4093,11.57491, 
39.7,-75.6631,15.70669,205.4588,1.13084,-24.50418,8.429622, 
39.8,-67.7834,13.79712,200.2205,0.888132,-26.46777,10.66815, 
39.9,-53.29382,16.09551,199.8657,0.945675,-26.35688,8.215692, 
40,-48.22354,13.65231,207.9276,1.077679,-23.63508,9.576896, 
40.1,35.51797,4.7091,203.2981,11.29309,-24.99975,23.99024, 
40.2,-130.8064,-194.2655,455.0846,175.0656,19.16142,108.2131, 
40.3,-23.97065,250.813,52.22588,-38.86106,-48.55141,-68.15841, 
40.4,26.09341,-9.540937,234.1131,6.903563,-9.403552,14.59404, 
40.5,-76.85863,-76.50865,196.6364,12.2589,-33.89934,38.46394, 
40.6,-61.53864,12.86024,174.8834,1.732914,-35.52641,11.69664, 
40.7,-131.3422,-2.08825,176.8784,3.132442,-44.87697,11.89691, 
40.8,-157.9071,-39.95361,177.2852,7.359561,-50.98534,22.38334, 
40.9,-142.8696,-13.20279,216.5505,4.493483,-35.8466,13.68086, 
41,-68.8902,-20.48693,291.2233,-5.79155,-19.87434,8.720663, 
41.1,-18.35278,-33.38751,260.0152,6.614333,-9.987562,11.69917, 
41.2,10.50185,-37.00246,278.8599,6.867095,-13.75831,22.65354, 
41.3,-54.11357,43.08369,247.1303,-2.061589,-22.49406,4.867685, 
41.4,-82.98273,10.38406,238.4253,3.302009,-23.4912,6.697411, 
41.5,-110.1975,19.51508,238.6276,3.527404,-28.73335,8.534906, 
41.6,-143.6509,60.54299,219.9784,-1.761872,-34.57032,5.494998, 
41.7,-112.5418,73.66281,239.4736,-4.664526,-28.08826,5.575638, 
41.8,32.57507,41.09594,312.3719,-0.117677,-8.869658,7.506406, 
41.9,-49.94151,10.2205,303.8109,5.596702,-16.87018,10.62518, 
42,-111.9563,4.63895,289.9082,6.885618,-22.89043,10.56734, 
42.1,-227.433,18.55719,244.9432,7.760107,-38.71564,10.33632, 
42.2,-139.7249,13.66839,268.7127,8.356884,-25.38885,13.24695, 
42.3,-124.4125,13.30593,282.1118,7.595149,-24.53246,11.54525, 
42.4,-254.9436,8.467763,237.0108,5.425293,-40.76887,12.04537, 
42.5,-152.1172,2.013912,283.2481,3.7813,-30.83794,8.748722, 
42.6,-103.507,5.2317,292.8304,3.95193,-28.51083,5.146235, 
42.7,-38.55252,21.01711,260.4476,1.97903,-29.2113,4.481225, 
42.8,-93.89754,20.36309,261.0454,0.755385,-32.30107,6.573464, 
42.9,-82.13154,13.67134,278.2873,1.443158,-21.29411,7.713092, 
43,-35.08334,-8.492038,303.5473,3.561875,-9.037978,11.08568, 
43.1,-50.49004,7.467925,237.0295,1.475319,-19.67067,11.58381, 
43.2,-60.33989,13.93934,210.243,0.913284,-27.16092,8.59009, 
43.3,-68.16857,6.425862,206.8204,2.49497,-29.21715,9.583906, 
43.4,-67.10284,9.322963,208.1476,1.865646,-27.91672,10.10281, 
43.5,-66.48173,7.780063,208.0035,2.311451,-27.84624,10.28109, 
43.6,-66.72075,8.471263,207.5127,1.995033,-28.44389,9.909805, 
43.7,-65.31376,9.24795,207.2743,1.950701,-28.15801,9.622149, 
43.8,-64.70556,9.068962,207.016,1.774637,-28.00677,9.942671, 
43.9,-65.50644,8.796875,206.8135,2.096266,-28.0244,9.89863, 
44,-66.1547,8.3647,207.219,2.196588,-28.24805,9.829309, 
44.1,-65.4508,8.666075,207.0175,2.105521,-27.8833,10.09258, 
44.2,-66.13123,8.620937,207.6942,1.97525,-28.21021,9.914822, 
44.3,-66.36734,8.906325,206.924,2.005821,-28.19111,9.821446, 
44.4,-65.86139,8.75325,206.9658,2.07053,-28.07964,9.97664, 
44.5,-65.7693,9.013275,207.214,2.15511,-28.02723,9.895966, 
44.6,-65.87643,8.273625,206.9655,2.180624,-28.31866,9.991301, 
44.7,-65.41927,9.2054,206.5923,2.002177,-28.03333,9.920289, 
44.8,-65.94549,9.041375,206.7088,2.043996,-28.14593,9.809922, 
44.9,-65.59874,9.012725,206.4503,2.084887,-28.1019,9.943189, 
45,-65.70089,8.79315,206.9001,2.160249,-28.0321,9.951304, 
45.1,-65.65781,9.016038,207.1155,2.095537,-27.98796,9.957917, 
45.2,-66.06937,9.046462,207.0063,2.055825,-28.05898,9.867699, 
45.3,-65.66335,9.014525,207.0682,2.049712,-28.0048,10.02689, 
45.4,-66.03479,9.133463,206.7531,2.109483,-28.01998,9.882094, 
45.5,-65.75789,8.765887,207.1654,2.12708,-28.04378,10.03204, 
45.6,-65.4121,8.864762,207.5878,2.097929,-28.08129,9.98971, 
45.7,-65.48375,8.841575,206.918,2.117777,-27.99535,9.986503, 
45.8,-65.53863,8.689987,207.0613,2.109732,-28.00297,9.950482, 
45.9,-65.60615,8.758375,207.1618,2.141479,-28.00397,9.978829, 
46,-65.29915,8.927825,206.9505,2.136425,-27.91295,9.93244, 
46.1,-65.98196,8.878625,207.2318,2.129295,-28.09142,9.927586, 
46.2,-65.54475,8.849637,206.1792,2.067154,-27.98614,9.954678, 
46.3,-65.77834,8.8671,206.7583,2.118699,-28.14447,9.899746, 
46.4,-65.84821,9.066962,206.7198,2.100788,-27.99754,9.99042, 
46.5,-65.80322,8.796212,206.5014,2.163392,-27.99387,9.975733, 
46.6,-65.5434,9.033463,207.3697,2.097624,-27.98698,9.965995, 
46.7,-65.37498,8.78595,206.8286,2.103225,-28.01604,9.899963, 
46.8,-65.21047,9.015338,207.0817,2.073147,-27.95081,9.928089, 
46.9,-65.58895,9.126163,206.8447,2.112866,-27.97102,9.95246, 
47,-65.57182,8.983413,206.9232,2.13405,-27.92048,10.01402, 
47.1,-65.69646,9.196075,206.6819,2.114909,-27.97422,9.945141, 
47.2,-65.68448,9.182137,207.0125,2.070762,-27.91385,9.993102, 
47.3,-65.41132,8.838688,207.3888,2.122662,-28.00344,10.07585, 
47.4,-65.27426,9.0543,207.0084,2.150847,-27.86324,9.987731, 
47.5,-62.40656,13.18254,189.5122,1.725708,-29.37026,9.732962, 
47.6,-56.32444,24.50844,141.1055,0.335674,-31.19621,9.81034, 
47.7,-50.81422,24.87731,122.4587,0.292034,-29.42892,11.00298, 
47.8,-52.90424,8.111162,139.8214,3.12947,-30.40429,10.57003, 
47.9,-65.9618,4.656425,240.0349,4.140719,-24.13052,10.40417, 
48,-80.37508,8.528638,283.1281,3.907983,-22.75612,6.867703, 
48.1,-80.31058,9.099325,277.9977,3.55978,-21.40998,9.060004, 
48.2,-50.72089,5.252788,235.4795,3.997426,-22.14348,10.33914, 
48.3,-44.74616,22.5038,207.4739,2.114902,-21.04784,8.372294, 
48.4,-56.87764,12.47115,201.9323,3.400026,-24.93618,10.6902, 
48.5,-69.15556,11.6129,203.8746,3.460145,-27.24069,11.31242, 
48.6,-64.86425,16.10122,205.02,2.806637,-26.23353,10.36195, 
48.7,-66.05624,14.90034,203.2687,2.688291,-24.77568,10.598, 
48.8,-67.05866,11.74802,206.7683,2.481425,-24.94711,10.69759, 
48.9,-65.70661,17.52321,202.8359,1.87413,-26.07297,10.722, 
49,-61.38196,18.5084,210.0071,1.574068,-25.01216,14.43468, 
49.1,-67.94331,10.6974,194.0161,2.729472,-26.52033,10.72766, 
49.2,-62.40585,10.0572,201.2225,2.399301,-25.28857,12.45441, 
49.3,-63.06734,12.25479,200.072,2.2381,-24.83849,10.7036, 
49.4,-62.03999,17.81385,200.7907,1.521637,-25.47518,11.64205, 
49.5,-68.28354,3.865463,208.417,2.835863,-23.20805,14.23004, 
49.6,-77.54327,16.01565,205.5221,1.183676,-26.1478,13.12639, 
49.7,-74.60822,-27.37258,200.2211,5.77913,-25.2345,25.55002, 
49.8,-59.35149,1.394362,200.5198,3.251525,-25.9224,17.64947, 
49.9,-130.4226,-137.2981,235.2919,18.39811,-23.54738,54.52413, 
50,-49.68951,-106.6699,-10.4258,83.45088,-103.1444,22.3752, 
50.1,-208.9418,382.8275,93.58195,4.708972,-73.08743,20.0888, 
50.2,72.81145,-136.3598,177.5906,22.49255,-2.681281,34.67991, 
50.3,-50.71699,48.43094,149.9099,-3.424027,-46.43931,5.376049, 
50.4,-52.15819,0.5515625,194.2799,2.803389,-33.89624,16.26875, 
50.5,-73.8379,13.42575,188.0542,1.990882,-36.76925,13.54927, 
50.6,-144.1521,-15.99047,196.3289,4.639668,-42.21524,17.27, 
50.7,-143.4863,-22.13269,172.2684,5.774519,-50.73348,18.03155, 
50.8,-131.8826,-18.14769,180.4703,5.037906,-52.1382,18.417, 
50.9,-21.60011,-3.397275,183.7186,2.829584,-23.27477,11.75397, 
51,-8.06145,-34.46283,212.8306,2.178594,-24.00456,19.76917, 
51.1,43.30331,29.17962,239.3714,0.137205,-7.246279,9.830329, 
51.2,-23.33479,62.33896,225.2742,-2.692109,-19.00379,2.887138, 
51.3,-96.16614,60.3149,238.2294,-2.225004,-24.81579,4.16467, 
51.4,-91.33394,-27.78736,201.3487,7.370907,-29.58147,26.80992, 
51.5,-53.6524,0.2311,182.6505,5.140309,-30.27373,20.39377, 
51.6,-23.42941,8.0435,198.1502,3.94547,-23.69884,15.24866, 
51.7,-11.48378,7.548687,215.5031,2.917871,-15.81568,22.77618, 
51.8,-27.878,-17.03076,207.4451,6.257412,-18.79481,27.08948, 
51.9,-63.62495,12.50492,203.9937,2.355965,-25.16247,15.95445, 
52,-58.67734,27.68558,198.9275,0.480249,-25.61181,10.66798, 
52.1,-60.5724,-0.2898,201.2239,2.601797,-23.56665,10.66544, 
52.2,-104.5908,15.32289,204.7027,1.796371,-26.10081,13.14264, 
52.3,-68.43644,14.34568,204.2389,1.522698,-25.05649,10.56864, 
52.4,-13.03275,69.16751,277.973,-4.234296,-7.196312,15.32901, 
52.5,-192.0392,109.1747,171.4291,16.1344,-54.4557,10.99074, 
52.6,-2.23295,-371.1273,174.5123,50.27078,-61.89597,94.12453, 
52.7,-21.31145,5.794463,132.0836,2.464842,-53.38174,22.68619, 
52.8,-27.43791,123.3604,143.8437,-10.35662,-42.45515,-11.46742, 
52.9,-64.72752,2.772712,149.5374,5.098489,-56.67701,13.75795, 
53,-72.25272,-38.04668,163.9612,9.625191,-43.96222,24.86892, 
53.1,-113.0499,-39.24504,135.8018,10.83721,-62.61027,22.29627, 
53.2,-136.2791,-49.8298,135.816,13.46668,-60.96428,22.88415, 
53.3,-121.9537,-40.28542,184.2832,12.44697,-48.20304,16.78339, 
53.4,-190.3723,43.82584,367.9467,1.418497,32.299,25.60121, 
53.5,-64.98804,0.8405125,262.8688,0.585658,-25.5006,11.83624, 
53.6,-12.46387,-25.94552,306.9387,6.124574,-10.19934,14.04582, 
53.7,-51.75352,-15.4474,250.3234,5.085956,-18.92483,11.78991, 
53.8,-88.951,13.2636,234.1178,1.871171,-25.91831,10.2568, 
53.9,-97.7693,14.33386,242.7892,2.571928,-26.8924,8.444607, 
54,-121.1042,55.83016,206.1442,-1.498817,-33.23164,4.998367, 
54.1,-128.1418,81.91189,196.5742,-3.984962,-32.53506,3.918472, 
54.2,13.52776,45.37794,289.2273,-0.182396,-12.21233,6.252975, 
54.3,-52.01951,4.848,314.8994,6.309367,-16.37519,7.335874, 
54.4,-95.57829,13.37965,293.0555,5.523158,-20.69008,9.019602, 
54.5,-215.568,13.00323,249.8058,7.377729,-35.97242,12.46365, 
54.6,-155.0811,5.766637,267.0987,8.515916,-26.18107,15.16743, 
54.7,-85.39979,5.93865,297.8854,8.536556,-17.71579,11.67792, 
54.8,-230.6102,3.487513,244.3993,7.149586,-38.42934,11.89535, 
54.9,-159.1653,11.57393,268.513,3.290719,-31.73555,11.84309, 
55,-105.0363,-4.752287,289.6772,5.166731,-27.54652,10.14271, 
55.1,-41.09962,17.13969,249.1453,2.115727,-29.26863,6.083677, 
55.2,-82.46931,30.90999,260.3918,-0.370921,-30.88403,4.917598, 
55.3,-103.6406,22.73713,264.995,0.495176,-27.86471,6.683687, 
55.4,-38.95444,0.0169,302.9669,2.740436,-9.936979,9.440467, 
55.5,-43.35192,-0.8195625,246.8961,2.487396,-15.79569,11.87093, 
55.6,-64.38939,11.25509,202.8983,1.265813,-28.82277,9.703984, 
55.7,-72.78323,6.252587,206.9406,2.43871,-30.18708,9.443828, 
55.8,-69.30805,9.579263,207.6269,1.705677,-28.53496,9.855982, 
55.9,-66.47405,8.010637,206.3147,2.109614,-28.10724,10.26531, 
56,-66.48876,8.857537,206.1367,1.973182,-28.63399,9.564083, 
56.1,-65.85516,8.7063,205.9692,2.007959,-28.26959,9.724409, 
56.2,-66.19611,8.688375,207.4497,1.839491,-28.2548,9.768296, 
56.3,-66.3553,8.426225,206.9639,2.011856,-28.0187,9.928758, 
56.4,-67.24414,7.684463,207.6218,2.192454,-28.45675,9.770422, 
56.5,-66.43495,8.0813,206.6773,2.103899,-28.00158,10.01283, 
56.6,-61.98383,30.64614,155.3067,-0.531498,-30.46378,8.065352, 
56.7,-59.92237,30.72232,124.2157,-0.728998,-31.43349,8.596153, 
56.8,-56.93948,18.81981,125.4053,1.655396,-30.99804,8.972881, 
56.9,-66.38165,11.9836,213.4006,2.975319,-24.2996,8.685058, 
57,-82.00828,1.1901,288.2621,4.441597,-23.35854,8.015881, 
57.1,-68.68925,11.21764,284.7998,3.596532,-19.76532,8.296159, 
57.2,-55.25626,13.81771,255.976,2.996414,-19.615,9.265326, 
57.3,-51.33769,8.758537,201.6805,3.555781,-25.32824,9.021104, 
57.4,-53.95294,7.70245,209.1073,3.649693,-23.07148,10.60471, 
57.5,-63.75298,15.47237,204.7195,2.909817,-25.17971,9.850967, 
57.6,-63.95054,14.40283,204.5976,2.991201,-26.38069,9.251338, 
57.7,-68.98295,5.858375,203.7347,3.697664,-26.97161,11.69003, 
57.8,-65.68979,10.23448,205.7173,3.074885,-25.59573,10.61665, 
57.9,-67.27943,14.83389,200.8499,1.850444,-25.78931,10.23206, 
58,-64.38725,16.26605,197.4525,1.911919,-27.84178,10.69268, 
58.1,-67.38045,7.822237,200.1936,2.578095,-25.96114,10.64017, 
58.2,-65.38239,15.73696,202.7601,1.927422,-24.77932,10.75074, 
58.3,-65.36143,15.15109,197.456,2.256989,-26.38461,10.69298, 
58.4,-67.24036,16.64275,200.8183,1.763431,-25.99839,12.2746, 
58.5,-73.04781,18.10019,201.7334,1.388654,-25.76952,10.98934, 
58.6,-65.88804,19.00714,201.4971,0.657046,-24.35116,10.42095, 
58.7,-77.16667,17.65835,202.123,1.043024,-26.6486,10.70993, 
58.8,-63.26326,6.79285,202.2861,2.089389,-26.53269,12.58032, 
58.9,-51.33794,13.3317,201.1008,1.634738,-24.45258,12.34906, 
59,-87.74851,69.24136,226.1113,-8.003378,-30.11163,-7.926762, 
59.1,-254.6283,-145.2578,452.6773,81.33253,4.342197,98.9786, 
59.2,-88.84547,92.1046,169.0117,-5.822764,-44.78151,-17.51238, 
59.3,-32.41446,6.922863,228.9155,4.559125,-18.82357,11.84294, 
59.4,-100.3076,-11.32506,213.1393,5.273283,-31.95267,16.34993, 
59.5,-53.08258,16.8358,196.3399,1.66789,-29.83507,12.47916, 
59.6,-111.2852,-2.732637,180.4689,2.769433,-40.6364,12.587, 
59.7,-122.0583,-29.69579,202.4836,5.963846,-35.8793,17.68672, 
59.8,-157.5401,-51.71933,171.5156,8.446515,-55.24577,25.90913, 
59.9,-70.55982,16.59046,213.6446,1.112713,-24.78452,5.877352, 
60,-19.83539,-42.05497,182.1475,9.128326,-28.73486,13.47663, 
60.1,17.75644,21.54491,182.8198,0.951979,-17.79437,6.866114, 
60.2,28.02951,65.24912,216.4192,-4.070522,-14.76183,2.660401, 
60.3,-50.44585,57.67865,248.9545,-1.870224,-19.22661,5.2374, 
60.4,-101.447,44.22295,225.393,-0.290933,-27.93701,6.803392, 
60.5,-132.1681,14.53788,188.0394,2.132669,-34.80236,9.363191, 
60.6,-58.4049,8.145687,202.6715,2.012045,-24.58354,9.830144, 
60.7,-45.46243,8.491625,204.9241,2.264515,-22.43153,11.91823, 
60.8,-66.9252,14.78928,203.3453,2.184748,-26.32434,10.24064, 
60.9,-66.15976,12.5847,204.5244,2.466925,-25.39403,11.88894, 
61,-68.05434,10.53436,199.2334,2.648245,-26.15958,11.9836, 
61.1,-69.53123,8.703512,201.0998,2.609564,-23.89363,11.71511, 
61.2,-70.18929,25.24173,187.6561,0.211954,-26.62743,7.295387, 
61.3,-77.46345,9.933537,203.6787,1.504355,-28.86479,11.66862, 
61.4,-59.32711,13.52675,209.9345,1.09781,-21.40573,7.794981, 
61.5,130.3336,20.99589,196.7454,-3.43946,-2.766724,3.461925, 
61.6,-170.9146,-35.57236,184.469,30.17052,-49.53859,39.45318, 
61.7,-197.5325,-174.5295,358.1884,66.8238,-41.78246,103.1091, 
61.8,-245.9138,46.71325,160.9011,-4.000352,-66.06326,3.609276, 
61.9,-15.60495,105.412,219.2887,-8.723902,-15.71487,-13.09229, 
62,-79.74245,-38.64098,144.1317,7.624609,-53.80739,30.15128, 
62.1,-106.0577,-50.55642,184.7371,7.96678,-41.33594,27.32609, 
62.2,-135.5203,-43.75855,193.1715,8.7538,-42.32571,19.33708, 
62.3,-126.5542,-54.75811,168.1598,9.994794,-52.90546,20.35546, 
62.4,-83.58561,-14.16516,195.2083,7.996592,-41.34867,11.28181, 
62.5,98.50636,-34.50876,208.6099,2.37153,-14.45004,9.865282, 
62.6,0.5642125,11.39917,281.0251,1.674826,-11.62445,14.01297, 
62.7,-6.593712,3.189162,284.7313,2.730111,-9.918115,13.17822, 
62.8,-53.80442,0.288975,242.5837,3.35168,-20.32258,11.51408, 
62.9,-85.71478,14.37525,239.3151,2.375296,-24.53113,8.262722, 
63,-108.374,10.31081,242.4904,3.916667,-27.08781,8.084213, 
63.1,-135.3621,52.11074,212.5434,-0.700532,-31.72734,6.843942, 
63.2,-122.3947,70.22116,224.6148,-3.337848,-31.31057,5.843286, 
63.3,21.418,37.82395,304.0763,0.655392,-10.96741,5.867256, 
63.4,-55.50863,11.55126,311.0584,5.402982,-16.74561,8.813179, 
63.5,-99.58468,0.39425,297.6249,7.34496,-20.07033,10.57547, 
63.6,-222.5689,12.59919,248.1626,6.999718,-37.26369,10.49008, 
63.7,-141.9887,11.8491,265.247,8.04196,-24.98665,14.29592, 
63.8,-109.8904,7.947262,289.6827,8.282568,-21.80194,11.54856, 
63.9,-247.7644,12.54074,241.296,5.405809,-40.08696,12.00095, 
64,-152.2296,4.422762,271.9176,3.981613,-31.66866,11.7688, 
64.1,-104.8412,0.628425,289.7079,4.037558,-28.39125,7.33265, 
64.2,-41.77601,24.53011,254.4214,1.031911,-29.61267,4.719349, 
64.3,-87.87063,20.72259,258.6391,0.86827,-31.82953,4.921651, 
64.4,-90.62937,17.66339,274.0197,1.062653,-23.26043,7.008422, 
64.5,-36.31963,-7.359775,302.7452,3.329497,-8.765292,10.02415, 
64.6,-47.51186,5.765388,239.6151,1.716211,-18.42866,11.70011, 
64.7,-61.71458,14.04685,208.3978,0.885262,-27.39996,8.628418, 
64.8,-71.51163,4.874525,206.37,2.51548,-29.64725,9.560578, 
64.9,-68.68694,8.632675,208.57,1.67838,-28.21141,9.901027, 
65,-67.02675,7.23115,207.3799,2.135081,-27.91401,10.26484, 
65.1,-67.1212,7.8175,206.8984,1.973647,-28.56263,9.751154, 
65.2,-65.66091,8.300662,206.744,1.997883,-28.12293,9.676204, 
65.3,-65.55275,7.763175,206.9047,1.836335,-28.09118,9.91379, 
65.4,-65.59289,7.76885,206.9105,1.989319,-27.99195,9.895926, 
65.5,-67.0458,7.270312,207.9661,2.139243,-28.36611,9.816027, 
65.6,-64.58059,7.823388,199.0231,2.079005,-28.66922,10.33196, 
65.7,-60.99839,23.92921,144.2137,0.040002,-31.6446,9.192704, 
65.8,-55.26615,22.60384,123.2187,0.109619,-31.26285,10.29448, 
65.9,-50.36872,10.38471,123.0538,2.460614,-31.93902,10.2338, 
66,-67.02512,8.1993,203.5707,3.76404,-27.61031,10.85256, 
66.1,-84.37014,-5.9093,290.4505,5.417636,-23.71615,10.05463, 
66.2,-83.22887,2.733813,278.5908,4.858453,-22.98577,9.314487, 
66.3,-75.7976,7.364075,256.4208,4.041281,-21.17013,9.085554, 
66.4,-46.99667,8.936638,226.5056,3.744813,-23.05315,10.88637, 
66.5,-50.91388,13.31843,199.4021,3.174278,-24.70737,10.72808, 
66.6,-54.65249,5.880087,202.0388,4.241792,-24.16305,9.429156, 
66.7,-64.71922,9.802837,203.5656,3.988368,-25.47961,10.67083, 
66.8,-64.44537,9.57405,203.309,3.529155,-25.74468,10.73102, 
66.9,-64.79791,13.97412,203.8129,2.731897,-24.46668,9.495455, 
67,-67.24528,10.10198,199.9049,3.073699,-25.45101,10.18469, 
67.1,-66.19672,8.9597,195.646,2.865574,-26.83404,10.69327, 
67.2,-65.76886,9.923762,198.5842,2.707692,-25.84428,10.62082, 
67.3,-61.09075,13.91203,206.5063,2.642805,-23.77872,11.08945, 
67.4,-68.90369,14.81955,199.9118,2.339954,-25.79774,10.74296, 
67.5,-67.42796,14.21271,209.2984,2.104744,-23.56207,10.82578, 
67.6,-68.97398,12.69455,203.6761,2.13868,-25.08638,11.05039, 
67.7,-63.05429,14.68198,199.7481,1.717853,-23.53671,10.67124, 
67.8,-82.64254,18.1981,198.0045,1.092622,-27.0858,11.01566, 
67.9,-66.35456,11.55634,202.6852,1.870023,-25.85463,11.62109, 
68,-58.80523,7.69795,202.9623,2.400647,-23.80428,11.09955, 
68.1,-74.05824,-1.9334,253.5786,2.786003,-16.51608,9.753464, 
68.2,-61.96437,-61.97707,140.2984,73.95991,-45.45168,22.92867, 
68.3,164.958,27.55255,6.832313,38.01603,-34.97621,10.14159, 
68.4,-117.2984,-30.00881,166.6702,14.11318,-32.31099,34.80077, 
68.5,-66.46535,-17.83521,167.0105,6.320976,-38.07293,22.23289, 
68.6,-47.55296,15.83629,163.7399,1.575898,-39.14587,12.04987, 
68.7,-98.23902,-8.194637,185.0165,3.95408,-39.51719,18.13374, 
68.8,-152.7451,-20.7993,187.1089,4.704359,-48.49826,17.30437, 
68.9,-159.4109,-34.74204,192.6428,6.535596,-46.29586,18.17206, 
69,-117.9321,-8.945225,187.3274,4.156764,-42.18296,15.52637, 
69.1,39.82159,26.64275,173.9588,2.39675,-17.43162,19.74795, 
69.2,35.3526,53.98131,187.045,-1.757583,-14.87517,5.457673, 
69.3,33.82766,33.35076,214.4283,0.255136,-14.74273,6.784196, 
69.4,-42.47819,43.42089,240.5198,0.121001,-18.37894,5.585257, 
69.5,-103.0435,57.36935,220.8484,-1.663102,-27.40322,5.007961, 
69.6,-119.5243,23.26048,190.7,1.090858,-32.64333,7.411802, 
69.7,-70.15275,10.13769,197.3568,1.626051,-26.23794,10.02043, 
69.8,-38.35107,13.70979,209.9634,1.369609,-21.35445,10.7943, 
69.9,-66.51427,9.324613,198.1398,2.421703,-25.41085,8.664104, 
70,-67.33875,14.0999,202.8027,2.638441,-24.64125,10.97352, 
70.1,-65.64466,11.77976,196.4745,2.69695,-24.97069,12.2518, 
70.2,-66.96054,5.855075,202.2286,3.227514,-24.89412,11.14139, 
70.3,-90.0989,12.24254,196.7968,1.810626,-28.16178,11.51632, 
70.4,-79.61685,12.21756,201.1684,1.558856,-27.38877,10.58383, 
70.5,-56.03798,12.20407,198.1616,1.126671,-25.14072,9.404498, 
70.6,116.8327,57.95918,181.6439,-0.56,-7.223548,9.877473, 
70.7,-102.5421,3.188338,168.1608,16.14393,-43.99829,26.64223, 
70.8,-245.053,-99.1197,241.8493,58.66712,-75.67228,72.34647, 
70.9,-64.47535,182.6329,158.0691,-19.10663,-43.94783,-32.8412, 
71,-33.83116,34.42398,169.7917,0.754027,-35.22328,1.79556, 
71.1,-83.60742,-52.60622,153.5771,9.781482,-53.0838,32.02191, 
71.2,-93.53358,-16.67629,196.9374,5.896253,-36.98432,19.67707, 
71.3,-118.1342,-34.38579,173.7946,8.68985,-48.80262,22.55429, 
71.4,-139.2748,-54.50533,161.9723,11.19868,-53.3437,18.88187, 
71.5,-131.6386,-56.59919,179.3542,12.49623,-50.20594,19.6999, 
71.6,63.872,-27.77214,311.4981,-0.448031,6.00584,7.19082, 
71.7,-36.01881,-10.65604,229.4703,3.89997,-22.17015,8.3663, 
71.8,-10.68549,-17.38591,298.9274,5.465481,-6.522633,13.08427, 
71.9,-49.73161,3.879437,247.0738,2.953841,-21.26769,15.37976, 
72,-96.16187,10.6504,233.4079,2.420206,-25.70573,10.32136, 
72.1,-93.61074,6.125375,253.194,3.26278,-24.56637,10.61026, 
72.2,-112.5251,37.09352,223.4924,0.307209,-30.69029,7.82302, 
72.3,-148.1256,70.04151,192.8528,-2.336919,-35.61263,5.570771, 
72.4,-40.88113,51.07423,258.7513,-1.60689,-19.10777,7.341017, 
