Time,Fx,Fy,Fz,Tx,Ty,Tz
239.5,285.9728,63.18956,325.6442,-9.592379,-4.202113,10.42966
239.6,8.013412,26.78056,176.6521,3.745086,-25.04521,10.60106
239.7,9.692963,10.35863,203.3295,3.757511,-14.7557,14.1582
239.8,-19.34825,32.84956,226.7089,1.676546,-19.77373,10.04733
239.9,-88.57949,74.08424,221.5432,-2.823401,-24.24828,4.183421
240,-115.5479,39.59125,199.5267,0.355029,-30.00874,6.97846
240.1,-101.2822,13.09307,193.6665,2.520054,-29.60846,9.961272
240.2,-50.33724,15.96619,209.7381,2.142955,-20.31789,8.558345
240.3,-58.57568,17.10949,202.5452,2.375097,-24.34557,9.216903
240.4,-63.08411,16.8424,200.2113,3.336598,-24.72118,10.81059
240.5,-62.94318,16.05403,199.6367,3.206162,-24.07386,10.89469
240.6,-62.40453,18.9596,201.9345,2.717287,-22.63491,10.54333
240.7,-74.91596,17.64719,198.1311,3.352054,-24.61058,11.78693
240.8,-80.27426,14.12265,187.1453,4.192144,-26.16439,12.87482
240.9,-63.72105,5.28785,192.2746,5.42066,-25.30412,16.67812
241,-52.698,14.82186,200.7743,3.593449,-22.49516,11.51044
241.1,-66.70988,-14.5642,192.8775,4.794965,-18.69871,-4.581106
241.2,-249.1948,-223.0455,359.4915,65.44637,-88.78122,105.1447
241.3,-51.13961,177.4949,119.0482,-12.77326,-46.80215,-29.24987
241.4,38.0752,13.15459,231.4286,7.562701,-5.751961,14.05451
241.5,-68.05696,-55.31766,133.2957,12.98014,-49.30275,33.93419
241.6,-68.55598,18.51851,155.0854,4.364955,-41.70956,10.18786
241.7,-102.0666,-12.56181,181.7795,8.232828,-43.20084,16.38731
241.8,-123.8382,-41.39456,167.2791,11.17035,-47.93257,20.90506
241.9,-128.4817,-41.29076,209.0624,9.830362,-38.00084,16.8931
242,-109.1243,3.825663,201.9749,4.204675,-33.53313,11.29593
242.1,-64.41322,29.30832,254.4541,1.907491,-25.50857,10.91686
242.2,-6.094088,-24.01369,339.7041,5.832155,-4.411443,11.35739
242.3,-46.15574,-8.513175,282.857,4.553779,-16.71066,9.442035
242.4,-75.51315,14.9157,241.6358,2.801606,-21.21312,8.131076
242.5,-117.944,66.07624,187.0947,-2.602272,-33.07928,4.589379
242.6,-99.77309,83.31194,199.2842,-4.206865,-34.88091,4.578126
242.7,133.3997,59.01749,319.4476,-0.455818,1.731643,4.808879
242.8,-101.121,33.81686,282.1905,5.230661,-23.23614,7.129455
242.9,-321.7926,23.89354,214.6991,6.193301,-49.65565,12.66095
243,-148.302,13.40236,263.7344,7.800558,-28.72265,14.5843
243.1,-252.48,18.88819,222.002,8.168031,-40.37648,11.03186
243.2,-266.125,11.61136,234.5291,3.297877,-38.58418,11.29718
243.3,-22.83549,-0.1813625,319.262,3.104498,-18.64552,3.754841
243.4,45.22875,-6.783113,280.1171,6.099368,-18.15249,5.297671
243.5,-123.216,9.09295,248.8789,2.251969,-32.30497,9.81734
243.6,-70.68652,8.2647,277.3126,1.845518,-18.71543,8.684878
243.7,-18.0577,-18.91116,304.1316,6.248214,-3.122663,11.3714
243.8,-71.47952,9.356063,204.7274,1.75191,-27.7727,10.97134
243.9,-74.73661,9.79065,201.8526,2.478331,-29.27528,9.544623
244,-66.39942,12.80201,201.973,2.174811,-28.69305,8.305292
244.1,-66.17693,11.03824,199.985,2.416307,-28.14529,9.076649
244.2,-68.21164,11.17579,202.2468,2.346992,-28.38457,9.082624
244.3,-69.09445,10.664,202.5117,2.712726,-28.50625,8.84361
244.4,-69.01185,11.1078,201.8698,2.176706,-28.5033,9.140392
244.5,-66.62825,11.46979,201.5944,2.40195,-28.01047,8.8904
244.6,-67.60274,11.62018,202.2021,2.207263,-28.52324,8.885034
244.7,-66.57001,11.21037,201.7851,2.638822,-28.07345,8.930955
244.8,-67.07108,11.622,202.7265,2.2754,-28.13555,9.047892
244.9,-67.20947,10.79712,201.8372,2.540717,-28.15743,8.98293
245,-67.57716,11.42901,202.662,2.258071,-28.30338,8.912247
245.1,-66.75407,11.08911,202.4368,2.450631,-27.98943,9.13878
245.2,-67.81729,10.88056,202.7239,2.481681,-28.33599,8.975564
245.3,-66.43549,11.09156,202.2398,2.447287,-27.85745,9.010219
245.4,-66.67628,10.90569,202.3976,2.439322,-28.06867,9.043379
245.5,-66.69556,11.40112,202.0682,2.385181,-27.96146,9.098046
245.6,-62.97554,14.34416,182.9877,2.20397,-29.86301,7.918873
245.7,-51.4851,33.9856,132.0422,-0.066583,-30.8114,9.201093
245.8,-46.95195,25.04721,121.6487,0.96039,-29.61314,10.0115
245.9,-47.37648,17.17287,124.7143,2.531494,-28.88091,9.125005
246,-72.12044,9.045563,227.2518,4.142862,-23.54005,7.980998
246.1,-80.07145,2.9953,282.252,5.337192,-21.26228,7.12074
246.2,-86.64981,7.387437,277.0783,4.711905,-20.75266,9.574833
246.3,-55.18826,15.58954,247.1514,3.499743,-19.8485,7.439087
246.4,-48.12513,16.64458,195.3381,3.473702,-24.30732,7.956296
246.5,-57.36649,12.46384,199.6824,4.07014,-25.15282,9.889532
246.6,-63.83725,18.02491,198.9587,3.543923,-24.69257,9.689034
246.7,-66.83605,13.88481,196.9517,4.112688,-26.65838,8.941873
246.8,-65.93175,16.09976,198.4185,3.266337,-25.51046,9.927615
246.9,-71.54094,11.01905,201.697,3.485175,-26.54091,9.953962
247,-66.60939,19.59678,205.5277,2.267814,-23.57592,9.221942
247.1,-67.55294,14.13896,199.718,2.79854,-25.47393,9.545599
247.2,-66.39497,15.92581,202.6062,2.720293,-24.59922,10.50156
247.3,-63.57139,12.73086,190.8882,2.837432,-25.86654,9.883078
247.4,-63.14043,23.34444,197.987,1.582481,-24.99827,10.35622
247.5,-65.66778,18.91485,197.0922,2.115857,-25.63207,11.82835
247.6,-76.45835,16.72939,193.5342,2.000584,-27.15393,11.36401
247.7,-76.11707,18.53353,191.0372,1.965181,-27.8605,10.76944
247.8,-67.46793,22.82921,199.6422,1.214628,-25.30962,10.12156
247.9,-58.99667,15.15417,200.055,1.964835,-25.92358,9.858014
248,56.75954,-49.61819,237.043,7.959988,-8.665921,10.78563
248.1,-62.95189,61.48037,173.0808,12.60078,-33.04354,7.304156
248.2,15.23368,-135.6235,286.1304,112.5336,5.952953,95.06355
248.3,-7.062625,51.77198,31.4337,-10.34732,-72.22215,4.029098
248.4,-6.45955,45.48046,187.7511,-0.752433,-32.78875,15.1258
248.5,-62.80088,-40.03278,149.0893,9.547763,-43.62361,29.97399
248.6,-78.63875,13.4082,169.2403,2.234717,-41.14046,12.99827
248.7,-156.5151,-10.25984,164.5101,5.640079,-49.59475,20.52271
248.8,-140.4155,-32.34585,183.4937,7.11795,-45.76963,18.1582
248.9,-185.9387,-38.89225,169.9932,7.469599,-58.45566,18.22368
249,-81.17521,-9.930537,177.7903,4.246285,-30.42098,14.96235
249.1,3.378488,-39.54326,141.7543,3.981101,-20.88862,10.35777
249.2,13.92292,3.111187,190.4651,3.240727,-16.77398,10.87149
249.3,7.870488,47.09959,225.1401,0.231142,-14.78505,6.992087
249.4,-59.5289,73.565,237.9424,-1.968057,-20.95345,3.533694
249.5,-100.296,43.10225,216.0593,0.769107,-27.25068,6.901651
249.6,-125.0442,18.19373,184.8173,4.009842,-32.11807,10.01831
249.7,-58.19004,14.05959,198.8681,3.630979,-22.48225,9.913782
249.8,-48.16977,9.5604,204.6725,4.501059,-19.90684,11.77699
249.9,-63.95736,-7.668588,207.8953,6.578239,-19.30509,17.35923
250,-66.02919,19.98155,195.4922,3.687946,-22.99781,9.921415
250.1,-58.39762,11.69666,195.9564,5.010784,-21.98114,12.14134
250.2,-54.46491,5.069037,200.9131,5.748966,-19.83847,16.03939
250.3,-71.86298,22.24738,195.4189,3.870463,-22.48232,11.09802
250.4,-83.85641,14.97519,199.1483,5.330564,-22.8116,11.64049
250.5,-53.00407,17.18515,194.3562,4.454003,-21.47283,9.91006
250.6,24.11616,10.93241,242.2068,1.731135,1.727566,11.69048
250.7,-138.2495,55.60384,239.8347,12.20416,-48.29566,31.47443
250.8,-31.4546,-69.05414,207.7825,33.36377,-79.53815,50.19862
250.9,-278.3795,35.14219,205.3154,-0.426371,-35.89204,35.06295
251,-55.74681,28.20518,220.9924,2.32983,-19.08528,9.987844
251.1,-95.6594,32.00326,150.6727,2.925759,-53.25985,12.79664
251.2,-93.53621,-25.38972,170.8754,8.227543,-38.28651,20.03208
251.3,-107.2444,-77.78455,184.2149,14.05218,-39.0662,29.65649
251.4,-123.5842,-60.38445,173.387,13.52569,-49.43256,27.30769
251.5,-125.9604,15.49553,205.6576,7.227671,-31.34452,11.05693
251.6,74.92691,-42.62074,244.6539,1.801214,-9.644269,11.39691
251.7,-14.46136,-2.523088,284.918,5.958146,-12.83769,14.08607
251.8,-8.658825,-16.54347,309.2097,5.838346,-6.319243,12.98192
251.9,-58.12201,-3.361525,250.5679,4.232762,-19.90662,14.03813
252,-103.6102,20.66896,222.5599,1.815627,-30.31145,8.166199
252.1,-142.9951,68.26237,179.2541,-3.395873,-38.4203,4.113484
252.2,-97.55122,83.00413,200.7478,-5.297522,-32.45262,4.446924
252.3,147.8423,49.29749,333.5241,0.312164,4.405422,4.694544
252.4,-109.4438,20.94435,286.1159,6.662759,-22.082,4.83057
252.5,-333.4542,19.03281,216.9785,7.074893,-50.00992,11.84342
252.6,-150.4549,21.83469,279.4064,6.83443,-27.89204,12.2232
252.7,-266.6819,15.10475,221.7581,8.056197,-41.29455,11.10366
252.8,-248.3758,9.3668,239.4974,3.126138,-36.24219,10.66207
252.9,-23.03799,-2.72935,298.1422,3.923106,-22.13998,3.938647
253,35.45195,-4.138125,285.3666,5.45291,-19.76626,6.335972
253.1,-116.597,15.68108,251.9205,1.35188,-29.21231,10.27931
253.2,-58.52574,12.29105,288.1566,1.36741,-14.90725,10.24065
253.3,-21.8214,-23.33808,277.3374,6.884769,-8.471265,13.12479
253.4,-78.19892,7.937625,197.8937,1.708458,-31.52038,11.01656
253.5,-71.35797,11.05395,200.0719,2.225812,-28.91411,9.135813
253.6,-70.63113,11.89975,201.802,1.934195,-29.32413,8.965943
253.7,-66.29685,13.40734,201.87,1.937871,-27.82539,8.825695
253.8,-68.06331,10.34964,202.3031,2.374662,-28.50025,9.395734
253.9,-69.38657,10.70174,203.2168,2.492005,-28.45823,8.819376
254,-68.70694,10.71447,203.5477,2.069642,-28.36786,9.305519
254.1,-67.96362,10.95856,203.3008,2.23442,-28.29867,9.070621
254.2,-67.97135,11.24521,203.1872,2.118373,-28.4743,8.993057
254.3,-67.09741,10.48734,202.3869,2.491977,-28.22767,9.102036
254.4,-66.76495,10.92979,203.1017,2.215669,-28.17098,9.232167
254.5,-67.54018,10.26803,203.4818,2.416619,-28.25596,8.949738
254.6,-57.77692,21.62559,173.0627,0.857534,-29.95048,8.229097
254.7,-38.63298,35.36455,130.29,-0.46995,-29.19498,8.694208
254.8,-36.15719,28.05593,127.8077,0.442801,-26.98916,9.960661
254.9,-59.85096,11.5654,188.3552,3.502448,-26.38373,9.6255
255,-92.19279,1.760962,255.8862,4.955591,-26.50277,9.688746
255.1,-97.12634,6.223725,272.6157,4.088705,-25.03917,9.423304
255.2,-63.78704,8.61315,239.0493,3.686774,-22.81901,8.29177
255.3,-48.23993,18.2603,197.6525,2.357046,-23.78255,8.744665
255.4,-53.91014,11.54474,206.9737,3.190319,-24.01188,10.0177
255.5,-68.29713,10.58174,203.0469,3.45355,-25.88686,10.25576
255.6,-67.9652,10.33961,196.9624,3.45647,-25.43993,9.951583
255.7,-64.08614,18.67113,197.9872,2.464059,-25.82665,10.00891
255.8,-66.66363,15.43898,198.5265,2.242733,-26.4246,10.2679
255.9,-66.29221,9.973812,202.3735,2.549192,-24.48479,9.995159
256,-67.4638,10.16579,203.0104,2.799,-24.87137,10.46188
256.1,-64.6144,27.69902,201.4864,0.902154,-25.37546,10.0169
256.2,-65.02234,18.3977,203.675,1.763092,-24.18746,10.28839
256.3,-64.14956,13.57445,205.5566,2.282127,-24.45638,11.19046
256.4,-62.18808,-1.542887,200.8203,3.854678,-24.4797,17.78371
256.5,-67.58087,14.5947,202.0748,1.959285,-22.84179,12.24257
256.6,-73.62447,12.25071,200.4745,2.007427,-23.36799,15.40303
256.7,-63.42835,14.02822,201.9672,1.664583,-22.62266,14.27495
256.8,-59.43863,14.64359,204.8856,1.738777,-24.06704,12.64797
256.9,-57.08439,15.07231,197.696,1.943206,-23.68,11.58535
257,-78.53054,95.41878,217.3959,-11.75021,-25.39814,-20.74976
257.1,-67.17473,-159.9137,469.1104,152.7066,8.623118,82.81555
257.2,-86.55312,81.43725,99.97482,-6.50638,-49.67234,-7.169918
257.3,19.78886,122.9066,160.099,-7.626622,-17.47701,-0.429493
257.4,-55.05034,-47.11723,157.3295,4.653775,-46.17805,32.75468
257.5,-60.62771,-33.65961,178.6869,6.729539,-36.12952,22.56414
257.6,-105.2197,3.442025,187.8502,2.634963,-38.82312,11.23288
257.7,-132.0405,-2.254163,193.7686,2.990276,-44.49879,11.39382
257.8,-159.074,-39.2181,165.7207,8.50001,-61.138,22.46609
257.9,-62.84154,3.484888,213.8061,2.945864,-23.1541,9.079724
258,-43.728,-51.13959,181.2218,8.434992,-29.74341,17.67795
258.1,7.82995,-5.02455,202.251,4.528361,-17.32438,8.545334
258.2,-0.744775,42.38718,220.894,-0.36051,-14.36834,4.029339
258.3,-21.0697,64.61327,235.9344,-1.763489,-15.89624,4.941773
258.4,-69.83772,76.58823,218.0529,-3.395696,-23.20472,4.069428
258.5,-113.2215,32.49863,195.3349,0.867345,-30.4966,7.285261
258.6,-87.08089,10.81374,197.1809,2.820812,-28.80385,8.45075
258.7,-42.64459,12.22696,211.4011,2.238005,-20.32974,9.942836
258.8,-64.0709,23.9308,206.2451,2.075911,-25.00168,8.906311
258.9,-65.49526,10.30212,202.9846,3.93625,-24.6142,9.853947
259,-60.81326,15.97895,201.6943,3.083061,-23.58345,10.75366
259.1,-65.58274,12.9413,200.6673,3.127718,-24.04902,10.18734
259.2,-86.51305,14.14917,199.7229,2.238038,-26.87554,10.37447
259.3,-85.33455,13.49858,193.0168,2.01933,-27.9158,10.75641
259.4,-67.40575,3.558963,196.1654,3.306378,-27.3987,13.73984
259.5,4.183113,5.246525,172.9698,1.52651,-28.01881,9.566482
259.6,-17.85118,-30.1404,211.8912,10.49746,-21.6189,25.04498
259.7,-194.8114,-136.9077,376.7705,47.86072,-81.73458,149.3089
259.8,-13.60048,104.4476,166.6054,-6.320042,-48.75532,-18.18998
259.9,-13.22675,-55.26421,186.4767,11.87906,-27.04681,25.27938
260,-61.74368,-18.3452,125.9989,7.242294,-53.63017,28.76099
260.1,-61.15376,12.94707,145.7841,3.406828,-44.41347,13.54596
260.2,-101.3206,-39.18104,173.0027,9.394924,-39.62377,14.41122
260.3,-138.3767,-63.31675,137.04,14.86378,-66.08164,22.02291
260.4,-136.2938,-54.66864,218.1362,10.09798,-33.88861,19.60519
260.5,433.5202,-151.7015,226.7046,-14.71796,-55.20618,-7.338436
260.6,-36.83264,13.40296,271.4825,-1.642608,-10.03603,8.871378
260.7,-21.75912,-36.36446,309.1211,8.215608,-9.665017,11.02852
260.8,-47.07658,-16.7922,287.7292,6.117277,-15.21968,10.49754
260.9,-114.46,56.02345,191.5958,-1.876699,-32.8569,1.741087
261,-151.4669,71.54693,175.0896,-3.046027,-41.07693,2.140497
261.1,33.53345,65.22465,260.1796,-1.772825,-13.93073,4.752611
261.2,62.59731,13.1787,322.6674,6.205385,-2.622964,9.881877
261.3,-230.7342,21.06191,222.0831,5.885959,-40.55844,9.661388
261.4,-257.3593,33.44826,226.0533,3.824219,-40.69611,6.283604
261.5,-72.43899,16.17204,293.8173,7.401689,-14.95815,8.867656
261.6,-354.0021,10.37261,185.4125,6.83358,-49.95056,12.83962
261.7,-152.9229,11.223,276.7232,2.595193,-31.36201,6.463027
261.8,29.06458,8.447562,288.4418,4.415734,-24.56416,1.061677
261.9,-101.3718,28.91914,257.1169,0.972411,-34.40133,1.971342
262,-94.86018,16.1268,261.4893,0.470276,-26.13064,7.296434
262.1,-32.69649,-9.702362,305.8098,4.67554,-5.257204,10.94657
262.2,-49.44549,5.174625,232.4577,2.636755,-19.59621,10.25843
262.3,-63.00181,18.17382,210.4469,0.600464,-26.72844,6.690421
262.4,-66.286,3.821012,202.6373,3.230554,-28.05009,9.961065
262.5,-67.99902,9.996113,207.3771,2.217821,-27.86356,8.72105
262.6,-66.87729,8.602375,203.2423,2.518495,-27.58529,9.654909
262.7,-66.18717,10.09736,203.4319,2.427125,-28.06692,8.901351
262.8,-66.67319,9.927888,202.9179,2.296961,-28.29131,8.828448
262.9,-65.59412,9.571837,203.5516,2.385781,-27.72016,9.178314
263,-67.57748,9.712638,203.5925,2.348397,-28.14108,8.928116
263.1,-66.54609,8.9502,202.5495,2.598408,-27.89727,9.181366
263.2,-67.2249,9.448737,203.5331,2.446079,-28.07899,9.047826
263.3,-66.65488,9.624388,202.4826,2.427457,-27.87199,9.186458
263.4,-67.63941,9.624125,203.3483,2.36791,-28.33732,8.832827
263.5,-66.2981,9.904463,202.1921,2.365596,-27.84258,9.151566
263.6,-67.13729,9.607388,202.5027,2.487902,-28.1647,8.95721
263.7,-67.04388,9.9418,202.1878,2.447664,-28.00714,9.051289
263.8,-66.87829,9.83775,202.7413,2.435349,-28.06278,9.069622
263.9,-67.00966,10.03655,202.0191,2.360126,-28.14759,9.086301
264,-67.1555,9.829412,202.5203,2.496052,-28.06012,9.023142
264.1,-67.09354,10.0196,202.5273,2.419829,-28.03027,9.100348
264.2,-66.56271,9.953012,202.3407,2.500601,-27.9204,9.068835
264.3,-67.19759,10.12906,202.6944,2.370013,-28.10968,8.961015
264.4,-66.24559,9.960425,202.3557,2.429179,-27.79516,9.109802
264.5,-67.18916,10.05899,202.4616,2.442862,-28.11152,8.990589
264.6,-66.63604,9.960188,202.4556,2.470494,-27.86186,9.13658
264.7,-66.98,9.84575,202.7534,2.469128,-28.04514,9.033328
264.8,-66.6038,10.17294,202.8663,2.431101,-27.92624,9.17178
264.9,-66.75505,9.9856,203.2704,2.422175,-27.95993,9.024108
265,-66.31255,10.00113,202.7917,2.454207,-27.85119,9.19374
265.1,-55.86534,25.28656,166.4268,0.994789,-29.6275,8.127261
265.2,-38.0323,36.42525,125.6397,-0.598557,-29.78176,7.886733
265.3,-41.01969,12.28925,125.1001,2.38049,-29.92907,9.94945
265.4,-55.5046,3.554063,179.9302,4.351291,-25.96424,9.890094
265.5,-86.71426,3.431225,261.7828,4.932751,-24.35343,9.761842
265.6,-90.20321,12.92574,271.2593,4.000974,-22.36362,7.769442
265.7,-74.78104,9.508275,255.1981,4.056968,-21.59725,8.419087
265.8,-55.83849,4.481312,205.2861,4.293761,-23.97543,9.362819
265.9,-52.54644,9.046225,204.7518,3.722301,-22.39461,9.963612
266,-59.69739,12.26386,199.064,3.644869,-24.33128,8.883554
266.1,-67.96824,12.28549,197.4802,3.708878,-25.1506,9.13172
266.2,-65.2818,13.89799,194.5653,3.186614,-25.00324,9.603926
266.3,-64.05913,13.28415,200.6426,3.129512,-25.92356,9.908537
266.4,-60.21687,13.36602,199.412,2.647272,-25.45348,9.898153
266.5,-66.77827,17.71319,201.309,1.964791,-25.73632,9.92033
266.6,-67.08369,15.36464,200.8917,2.209801,-25.08247,10.0604
266.7,-65.22415,9.417225,201.3683,3.257509,-25.39813,13.85476
266.8,-67.26105,11.3635,193.8221,2.686493,-25.4101,11.20943
266.9,-66.45847,5.8747,197.3725,3.444772,-25.25321,14.63897
267,-59.1213,6.439575,196.5973,3.12654,-23.76211,14.2511
267.1,-73.69518,15.69431,198.8953,1.792652,-23.90339,14.69678
267.2,-66.74861,6.946225,198.0618,2.64462,-23.21185,14.53765
267.3,-61.35387,11.16922,205.5692,2.155367,-21.92159,13.21301
267.4,-52.04769,11.02308,204.5166,2.186258,-21.89744,13.4924
267.5,-121.8743,-6.135175,204.9668,3.860047,-29.85093,24.83027
267.6,-55.01012,-156.217,67.69598,109.7109,-49.15743,81.78131
267.7,-114.1803,284.3033,165.6516,-18.33955,-45.71058,-19.25284
267.8,-62.68555,-79.05705,236.8107,14.64968,-15.34036,25.32513
267.9,-97.65598,-11.13599,186.7086,5.423019,-35.32235,21.14491
268,-60.87749,45.32497,153.5857,-2.116436,-46.62423,4.900726
268.1,-101.4389,-0.178275,176.6851,3.113616,-40.29131,12.10155
268.2,-150.5928,-38.97509,181.2611,7.119614,-46.45828,17.75306
268.3,-166.7632,-45.07257,177.6777,8.7135,-51.02042,23.60177
268.4,-85.12429,7.164125,197.2405,1.903389,-28.14451,9.080541
268.5,38.14084,-64.50245,140.447,0.681972,-24.28874,15.31059
268.6,48.36236,-11.57165,172.5407,2.432686,-21.10441,8.33468
268.7,-2.46245,20.08018,184.6719,2.046818,-19.10473,-1.385353
268.8,-14.67905,48.92633,254.1499,-0.233087,-15.26669,6.583436
268.9,-75.87861,72.07851,243.2941,-2.193028,-21.71923,3.705854
269,-39.04431,7.314575,204.757,7.302099,-14.98442,22.36229
269.1,-105.7316,-0.046275,170.5729,7.16444,-30.30111,17.33279
269.2,-24.26309,1.208037,200.3678,6.724862,-18.69957,20.60986
269.3,-67.83701,23.73279,189.166,3.906334,-23.45694,9.292733
269.4,-61.56678,14.3687,198.7952,4.92219,-21.32065,12.44158
269.5,-53.62241,-2.4586,200.6796,6.429021,-19.36359,19.61217
269.6,-68.27338,26.20964,192.9108,3.654672,-22.92713,12.17117
269.7,-72.99965,23.68825,191.1194,4.449574,-23.36843,11.2841
269.8,-66.88432,27.39711,199.2344,4.302745,-19.79534,6.836454
269.9,-74.43495,13.12852,200.0913,5.445286,-20.97653,12.79769
270,-68.8818,12.86858,195.7595,5.78091,-22.41082,10.77272
270.1,-69.73104,-1.984712,139.515,2.916749,-38.18516,22.64301
270.2,-155.8942,-88.33138,198.7759,53.79188,-90.51267,93.82101
270.3,-39.99891,-51.04076,266.6118,2.40712,2.974529,12.61437
270.4,-94.71225,-47.57053,204.7959,6.756828,-25.81725,15.901
270.5,-94.9263,-4.268463,131.8773,7.497134,-51.20415,11.84382
270.6,-63.32015,18.44936,147.2605,4.126192,-44.59852,15.26274
270.7,-118.5108,-42.64649,171.274,10.50498,-45.04285,25.17394
270.8,-132.379,-59.49511,154.1745,14.94374,-52.55661,24.16167
270.9,-131.5078,-32.65467,170.311,13.17511,-52.79686,17.42476
271,-103.7158,11.89983,204.943,3.776314,-28.7818,5.812477
271.1,-62.86985,15.12346,278.5996,4.73487,-22.56846,2.875183
271.2,-13.09269,-21.18743,333.0585,5.652894,-4.363872,12.08708
271.3,-39.91345,-9.631462,285.8282,3.931858,-15.53779,10.94024
271.4,-71.24138,8.765537,234.8324,2.534733,-22.63547,9.250609
271.5,-104.2729,43.916,197.2018,-0.395631,-32.0647,4.770188
271.6,-150.3737,67.18246,176.4541,-2.741761,-38.15384,3.8774
271.7,32.68998,64.76147,251.0793,-1.661324,-13.40539,6.079849
271.8,73.4553,12.90816,315.638,7.355877,-1.50993,9.878444
271.9,-222.5119,29.6364,227.9482,4.86524,-37.41764,7.956345
272,-285.9544,29.54011,210.1234,5.025013,-48.15976,3.987374
272.1,-69.17164,22.80806,293.3948,6.749011,-15.0062,8.768196
272.2,-347.584,11.24476,189.1073,6.29943,-49.15965,12.91999
272.3,-160.7481,16.19847,276.6715,1.674049,-33.43074,6.919991
272.4,18.7858,10.56286,284.8801,4.122534,-26.5625,0.564653
272.5,-83.62637,29.13812,268.2357,1.319007,-28.84086,2.334681
272.6,-99.28379,17.04103,261.5718,0.502575,-26.56889,7.51525
272.7,-31.72864,-11.23216,304.8253,4.714467,-5.050008,10.90827
272.8,-54.14959,5.486763,230.5869,2.69286,-21.14418,8.429565
272.9,-62.45494,17.47394,209.7488,0.945455,-27.44026,7.039988
273,-65.83398,4.604975,201.9162,3.086457,-28.15498,10.11375
273.1,-68.70219,10.3224,207.3774,2.148477,-28.0606,8.602345
273.2,-67.07349,8.728138,204.0551,2.547664,-27.62739,9.624488
273.3,-66.81659,9.848425,203.0708,2.466523,-28.17442,9.020093
273.4,-66.58619,10.65866,203.6802,2.196608,-28.10331,8.844687
273.5,-66.42957,9.975863,203.2677,2.265648,-27.85806,9.223898
273.6,-67.96947,10.21457,203.9494,2.256725,-28.2406,8.96956
273.7,-67.87261,10.0247,203.1639,2.492043,-28.12982,9.156261
273.8,-68.0621,10.12488,203.6762,2.383704,-28.2467,9.117126
273.9,-67.4062,10.7329,202.9001,2.294618,-28.02508,9.047485
274,-68.03234,10.04121,203.1382,2.337463,-28.3667,8.943604
